Track         : Watkins Glen International (The Glen)
Vehicle       : Test Car D
Driver        : Andrea
Starting Date : 14/05/2006
Starting Time : 19:30:56
Sample Rate   : 20 samples/sec


time    Longitude Acc   Latitude Acc    Accel/Braking G       Lateral G
====    =============   ============    ===============       =========
11.30	-0.026717	-0.000377	-0.215852	0.129784
11.35	-0.019866	0.005737	-0.219224	0.156406
11.40	-0.124040	0.187051	-0.220911	0.133111
11.45	-0.108185	0.195834	-0.237774	0.209651
11.50	0.107708	-0.164386	-0.244519	0.207987
11.55	0.084210	-0.179277	-0.212479	0.136439
11.60	-0.028039	-0.001439	-0.202361	0.104825
11.65	-0.015726	0.007161	-0.172007	0.121464
11.70	-0.013314	0.005945	-0.121417	0.158070
11.75	-0.017373	-0.001874	-0.107926	0.128120
11.80	-0.014083	0.000065	-0.145025	0.123128
11.85	-0.004827	0.008743	-0.082631	0.174709
11.90	-0.155946	0.179111	0.007018	0.249584
11.95	-0.169825	0.177784	0.071930	0.234609
12.00	0.125056	-0.164615	0.035088	0.104825
12.05	0.141273	-0.167148	-0.042159	0.069884
12.10	0.005479	0.009425	-0.096121	0.186356
12.15	-0.008045	0.002502	-0.136594	0.227953
12.20	-0.030759	-0.016671	-0.129848	0.149750
12.25	-0.027613	-0.015610	-0.040472	0.049917
12.30	-0.005306	0.000329	0.012281	0.096506
12.35	0.001919	0.003180	-0.023609	0.148087
12.40	-0.078172	0.084680	-0.037099	0.141431
12.45	-0.084181	0.089016	-0.025295	0.166389
12.50	0.063611	-0.077814	0.028070	0.148087
12.55	0.067840	-0.087058	0.059649	0.239601
12.60	-0.012884	-0.020894	0.080702	0.168053
12.65	-0.015627	-0.022509	-0.047218	0.116473
12.70	-0.009288	-0.006406	-0.121417	0.124792
12.75	-0.007083	0.003791	-0.099494	0.156406
12.80	-0.008883	0.001622	-0.067454	0.196339
12.85	-0.009232	-0.006633	0.100000	0.189684
12.90	-0.034237	0.027422	0.173684	0.211314
12.95	-0.036703	0.030365	0.147368	0.217970
13.00	0.015656	-0.044725	0.028070	0.222962
13.05	0.016126	-0.051677	0.040351	0.216306
13.10	-0.010120	-0.017750	0.043860	0.196339
13.15	-0.006595	-0.016603	0.117544	0.202995
13.20	-0.005803	-0.021015	0.117544	0.196339
13.25	-0.006019	-0.022838	0.080702	0.146423
13.30	-0.001726	-0.013457	0.045614	0.161398
13.35	-0.001824	-0.009616	0.029825	0.193012
13.40	-0.008562	0.020569	0.092982	0.168053
13.45	-0.011770	0.030307	0.171930	0.141431
13.50	-0.005684	-0.028214	0.200000	0.099834
13.55	0.004755	-0.040913	0.250877	0.108153
13.60	0.010446	-0.019974	0.285965	0.088186
13.65	0.019537	-0.011806	0.308772	0.083195
13.70	0.023246	-0.008155	0.278947	0.212978
13.75	0.006667	-0.036964	0.414035	0.144759
13.80	0.001622	-0.053971	0.412281	-0.031469
13.85	0.020999	-0.029724	0.436842	-0.054196
13.90	0.020057	0.034506	0.385965	-0.003497
13.95	-0.019275	0.058231	0.364912	0.139767
14.00	-0.036820	-0.013258	0.324561	0.078203
14.05	-0.012030	-0.050309	0.249123	0.011647
14.10	0.011982	-0.023289	0.285965	-0.087413
14.15	0.021442	-0.003811	0.192982	0.009983
14.20	0.011629	-0.012393	0.140351	-0.026224
14.25	0.003893	-0.014212	0.052632	-0.131119
14.30	0.016527	0.018035	-0.013491	-0.054196
14.35	0.021140	0.031901	0.031579	0.109817
14.40	0.288242	-0.184888	0.052632	0.148087
14.45	0.285837	-0.239992	0.115789	-0.094406
14.50	-0.256930	0.127894	0.061404	-0.263986
14.55	-0.244723	0.193379	0.136842	-0.106643
14.60	0.031015	0.035137	0.077193	0.006656
14.65	0.013929	0.009948	0.028070	0.081531
14.70	-0.010857	-0.020763	-0.042159	0.013311
14.75	-0.022264	-0.033894	-0.001686	-0.169580
14.80	-0.003718	-0.004043	-0.010118	-0.255245
14.85	0.020118	0.031912	0.043860	-0.113636
14.90	0.183429	-0.090920	0.054386	-0.040210
14.95	0.179707	-0.131247	0.085965	-0.034965
15.00	-0.144322	0.078674	0.028070	-0.194056
15.05	-0.147938	0.108182	-0.033727	-0.236014
15.10	0.014554	0.026907	-0.089376	-0.157343
15.15	0.008633	0.025822	-0.145025	-0.101399
15.20	-0.004384	0.011120	-0.112985	-0.132867
15.25	-0.007955	0.005011	-0.096121	-0.171329
15.30	-0.008570	-0.000500	-0.032040	-0.208042
15.35	-0.001780	0.003070	-0.006745	-0.337413
15.40	0.103246	-0.044015	-0.057336	-0.256993
15.45	0.120440	-0.049215	-0.099494	-0.218531
15.50	-0.049404	0.070444	-0.175379	-0.232517
15.55	-0.070644	0.081019	-0.210793	-0.211538
15.60	-0.004585	0.020716	-0.236088	-0.243007
15.65	-0.008284	0.018994	-0.242833	-0.277972
15.70	-0.006793	0.020495	-0.200675	-0.323427
15.75	0.005794	0.030973	-0.178752	-0.358392
15.80	0.020868	0.042896	-0.145025	-0.244755
15.85	0.012490	0.031808	-0.180438	-0.204545
15.90	0.026307	-0.048337	-0.187184	-0.281469
15.95	0.048164	-0.064694	-0.183811	-0.323427
16.00	0.016280	0.051884	-0.172007	-0.332168
16.05	0.007191	0.079485	-0.183811	-0.332168
16.10	0.020288	0.035358	-0.136594	-0.218531
16.15	-0.001497	0.013404	-0.094435	-0.284965
16.20	-0.008595	0.003848	-0.097808	-0.447552
16.25	0.017791	0.024510	-0.119730	-0.426573
16.30	0.028800	0.033988	-0.124789	-0.354895
16.35	0.019509	0.025983	-0.101180	-0.403846
16.40	-0.072491	0.104222	-0.126476	-0.388112
16.45	-0.075904	0.099922	-0.075885	-0.396853
16.50	0.103796	-0.065648	-0.080944	-0.407343
